"","X","date","prec","snow","temp","aqi","co","no2","o3","pm10","pm","so2","t_asign","treat","hubei","day","month","year","daynum","north","city_code","city","province_code","province"
"129032",129031,20200209,2.27532028003649,63.5676463165371,-2.2156851,46.875,0.82916665,21.416666,71.5,49.916668,35.208332,15.625,NA,0,0,9,2,2020,8440,1,75577,"Wuwei",620,"Gansu"
"129033",129032,20200210,3.02645652928028,45.2442785548494,-0.9751913,52.041668,0.81875,23.666666,73.791664,43.583332,30.5,13.875,NA,0,0,10,2,2020,8441,1,75577,"Wuwei",620,"Gansu"
"129034",129033,20200211,4.43730142236656,55.3003462562603,0.11743523,56,0.875,25.416666,77.416664,49.458332,37.25,18.25,NA,0,0,11,2,2020,8442,1,75577,"Wuwei",620,"Gansu"
"129035",129034,20200212,3.19951445759677,78.9775342651087,1.4661479,50.125,0.7583333,20.875,85,50.583332,30.625,17.208334,NA,0,0,12,2,2020,8443,1,75577,"Wuwei",620,"Gansu"
"129036",129035,20200213,7.73479623570007,65.750900581474,-0.5793791,137.08333,0.62083334,15.041667,83.583336,105.208336,27.916666,14.25,NA,0,0,13,2,2020,8444,1,75577,"Wuwei",620,"Gansu"
"129037",129036,20200214,9.19218550533177,41.2284522726448,-7.4279795,80.291664,0.4625,5.9583335,84.333336,176.75,34.75,11.375,NA,0,0,14,2,2020,8445,1,75577,"Wuwei",620,"Gansu"
"129038",129037,20200215,14.6997814118517,39.1509142071482,-10.053078,45.25,0.47916666,5.625,76.291664,73.708336,24.5,12.75,NA,0,0,15,2,2020,8446,1,75577,"Wuwei",620,"Gansu"
"129039",129038,20200216,2.01594438704037,42.0355929267263,-8.22465,64.208336,0.78541666,13.041667,61.666668,56.5,37.916668,16.041666,NA,0,0,16,2,2020,8447,1,75577,"Wuwei",620,"Gansu"
"129040",129039,20200217,1.38983195421409,60.0874777373752,-5.453112,60.125,0.8104167,15.625,65.083336,53.958332,38.291668,15.708333,NA,0,0,17,2,2020,8448,1,75577,"Wuwei",620,"Gansu"
"129041",129040,20200218,1.5071273454005,63.5757312699779,-4.233698,153.58333,0.71666664,14.25,82.083336,112.875,41.166668,16.291666,NA,0,0,18,2,2020,8449,1,75577,"Wuwei",620,"Gansu"
"129042",129041,20200219,1.49423859147755,38.2110091630768,-2.400802,193.04167,0.9125,20.958334,69.875,281.875,98.708336,17.166666,NA,0,0,19,2,2020,8450,1,75577,"Wuwei",620,"Gansu"
"129043",129042,20200220,3.90228503210885,38.6934995399238,-2.4490628,135.33333,0.62916666,11.916667,83.333336,313.125,81.333336,14.583333,NA,0,0,20,2,2020,8451,1,75577,"Wuwei",620,"Gansu"
"129044",129043,20200221,1.84080177499648,43.7088210544253,-3.188996,94.666664,0.65,15.625,70.291664,155.5,59.458332,14.458333,NA,0,0,21,2,2020,8452,1,75577,"Wuwei",620,"Gansu"
"129045",129044,20200222,1.42301590779869,47.6306015023671,-0.5297369,87.958336,0.875,23.458334,62.375,126.666664,59.791668,15.958333,NA,0,0,22,2,2020,8453,1,75577,"Wuwei",620,"Gansu"
"129046",129045,20200223,1.55561874514985,47.5127129085041,1.8185468,56.916668,0.81874996,28.166666,65.083336,76.666664,41.208332,17.583334,NA,0,0,23,2,2020,8454,1,75577,"Wuwei",620,"Gansu"
"129047",129046,20200224,2.14280272988799,52.8126837197676,3.1569448,102.375,0.6479167,16.958334,82.958336,126.083336,44.208332,16.708334,NA,0,0,24,2,2020,8455,1,75577,"Wuwei",620,"Gansu"
"129048",129047,20200225,1.61626376344075,74.5249828547666,2.5056427,99.208336,0.73125,21.791666,67.375,147.375,60.625,17.083334,NA,0,0,25,2,2020,8456,1,75577,"Wuwei",620,"Gansu"
"129049",129048,20200226,3.0124215120962,74.0813963478559,2.5048654,96.083336,0.75,22.25,68.166664,126.416664,64.25,16.375,NA,0,0,26,2,2020,8457,1,75577,"Wuwei",620,"Gansu"
"129050",129049,20200227,11.9058323199584,19.4342738630375,2.5244842,70.833336,0.7083333,23.958334,83.708336,108.5,52.75,17.625,NA,0,0,27,2,2020,8458,1,75577,"Wuwei",620,"Gansu"
"129051",129050,20200228,2.51489759704302,16.4512339504443,3.886349,66.333336,0.6666666,23.666666,75.22222,69.166664,35.27778,16.333334,NA,0,0,28,2,2020,8459,1,75577,"Wuwei",620,"Gansu"
"129052",129051,20200229,11.6393130362325,43.5282063784777,2.9682066,75.541664,0.50416666,15.166667,90.416664,96.833336,31.5,15.25,NA,0,0,29,2,2020,8460,1,75577,"Wuwei",620,"Gansu"
"129053",129052,20200301,5.23084023267868,60.0159400693738,-0.17202225,49.666668,0.4,9.333333,84.083336,73,25.666666,14.166667,NA,0,0,1,3,2020,8461,1,75577,"Wuwei",620,"Gansu"
"129432",129431,20200101,15.9492085996838,46.0422648353632,-6.329416,64.375,0.99583334,38.75,33.333332,75.75,49.625,15.208333,NA,0,0,1,1,2020,8401,1,20846,"Zhangye",620,"Gansu"
"129433",129432,20200102,15.5264773060566,47.6299909637176,-5.1045146,76.25,0.8104167,32.166668,38.5,66.583336,48.75,12.833333,NA,0,0,2,1,2020,8402,1,20846,"Zhangye",620,"Gansu"
"129434",129433,20200103,9.51610981328687,44.8239995105796,-4.342324,79.208336,1.0520833,38.916668,29.583334,86.958336,62.458332,14.5,NA,0,0,3,1,2020,8403,1,20846,"Zhangye",620,"Gansu"
"129435",129434,20200104,14.4436116771231,45.773481934123,-4.00369,72.333336,0.8,35.291668,47.458332,64.333336,41.583332,14.583333,NA,0,0,4,1,2020,8404,1,20846,"Zhangye",620,"Gansu"
"129436",129435,20200105,14.9072374648015,33.9435556360034,-3.94363,97.833336,1.0895833,40.5,37.541668,95.666664,73.625,16.125,NA,0,0,5,1,2020,8405,1,20846,"Zhangye",620,"Gansu"
"129437",129436,20200106,24.6972494472803,35.8468576117474,-6.388063,98.833336,1.08125,37.416668,30.208334,82.125,69.833336,14.958333,NA,0,0,6,1,2020,8406,1,20846,"Zhangye",620,"Gansu"
"129438",129437,20200107,20.7882281996036,31.3823948844047,-7.0109305,84.875,1.0895834,34.875,35.375,77.916664,65.333336,15.875,NA,0,0,7,1,2020,8407,1,20846,"Zhangye",620,"Gansu"
"129439",129438,20200108,23.7632977327597,54.3781851591414,-6.924082,79.416664,1.0291667,37.541668,44.583332,75.208336,60.5,19.875,NA,0,0,8,1,2020,8408,1,20846,"Zhangye",620,"Gansu"
"129440",129439,20200109,15.5844232804396,33.8869085763395,-6.760695,86.166664,0.9770833,37.375,37.25,79,64.791664,20.291666,NA,0,0,9,1,2020,8409,1,20846,"Zhangye",620,"Gansu"
"129441",129440,20200110,19.6528892542084,31.480219787971,-7.7301464,47.375,0.75,27.708334,67.375,52.583332,38.375,17.125,NA,0,0,10,1,2020,8410,1,20846,"Zhangye",620,"Gansu"
"129442",129441,20200111,60.829942778093,32.3648864399636,-8.209527,36.166668,0.60833335,23.208334,70.958336,37.416668,26.833334,15.958333,NA,0,0,11,1,2020,8411,1,20846,"Zhangye",620,"Gansu"
"129443",129442,20200112,34.6330961731787,32.4032668082883,-8.163893,67.583336,0.8770833,31.833334,36.208332,50.833332,45.041668,18.458334,NA,0,0,12,1,2020,8412,1,20846,"Zhangye",620,"Gansu"
"129444",129443,20200113,22.1583952803082,42.6891865166755,-7.2550025,70.375,1.0020833,34.291668,46.208332,57.75,45.541668,19.75,NA,0,0,13,1,2020,8413,1,20846,"Zhangye",620,"Gansu"
"129445",129444,20200114,44.3294149598071,36.3148155527324,-6.5983744,87.125,0.98333335,35.5,39.541668,70.666664,56.875,20.375,NA,0,0,14,1,2020,8414,1,20846,"Zhangye",620,"Gansu"
"129446",129445,20200115,45.1189777133162,40.0384248978833,-6.1586037,83.25,0.8770833,28.041666,63.541668,77.041664,62.708332,23.541666,NA,0,0,15,1,2020,8415,1,20846,"Zhangye",620,"Gansu"
"129447",129446,20200116,38.3819317876799,42.1709661666684,-5.8994265,109.5,0.92083335,32.958332,50.458332,103.916664,71.583336,25.958334,NA,0,0,16,1,2020,8416,1,20846,"Zhangye",620,"Gansu"
"129448",129447,20200117,15.515233310634,64.9254754633344,-5.9127893,85.25,1.0479167,35.291668,37.875,94.416664,73.875,20.291666,NA,0,0,17,1,2020,8417,1,20846,"Zhangye",620,"Gansu"
"129449",129448,20200118,4.16028332440133,50.6142936049641,-6.0952396,36.708332,0.52708334,21.583334,75.083336,44.666668,31.041666,12.5,NA,0,0,18,1,2020,8418,1,20846,"Zhangye",620,"Gansu"
"129450",129449,20200119,18.4746269947266,38.64726524651,-6.028541,62,0.6041667,24.541666,47.291668,45.375,34.375,12.666667,NA,0,0,19,1,2020,8419,1,20846,"Zhangye",620,"Gansu"
"129451",129450,20200120,35.2399339037193,41.9855753269772,-6.3044443,61.541668,0.66875,27.125,55.833332,49.875,40.25,15,NA,0,0,20,1,2020,8420,1,20846,"Zhangye",620,"Gansu"
"129452",129451,20200121,34.7428422751514,39.8179301409302,-5.9114785,64.695656,0.6673913,22.913044,64.391304,56.913044,42.739132,13.217391,NA,0,0,21,1,2020,8421,1,20846,"Zhangye",620,"Gansu"
"129453",129452,20200122,30.6461439890479,56.4934066670913,-5.730634,76.68421,0.80526316,24.31579,61.263157,66.26316,50.210526,9.473684,NA,0,0,22,1,2020,8422,1,20846,"Zhangye",620,"Gansu"
"129454",129453,20200123,35.7095027361005,52.4685713898931,-5.496628,75.166664,0.8291667,25.166666,55.625,68.375,57.958332,9.75,NA,0,0,23,1,2020,8423,1,20846,"Zhangye",620,"Gansu"
"129455",129454,20200124,39.2938982533163,51.8851691856089,-6.2192235,90,0.78541666,22.75,59.5,63.708332,56.416668,9.291667,NA,0,0,24,1,2020,8424,1,20846,"Zhangye",620,"Gansu"
"129456",129455,20200125,40.425583771636,49.8690339225519,-6.6617084,86.583336,0.84791666,22,61.166668,81.041664,71.875,13.958333,NA,0,0,25,1,2020,8425,1,20846,"Zhangye",620,"Gansu"
"129457",129456,20200126,37.6745853368506,59.1767138772144,-6.6141253,81.666664,0.9,20.333334,59.291668,68.833336,59.708332,9.791667,NA,0,0,26,1,2020,8426,1,20846,"Zhangye",620,"Gansu"
"129458",129457,20200127,29.0101457296157,54.6763268301138,-6.581194,71.291664,0.9208333,20.166666,54.291668,64.791664,54.083332,8.333333,NA,0,0,27,1,2020,8427,1,20846,"Zhangye",620,"Gansu"
"129459",129458,20200128,27.3311528804444,42.389071530732,-6.087612,65.875,0.825,18.791666,59.958332,61.25,47.583332,8.125,NA,0,0,28,1,2020,8428,1,20846,"Zhangye",620,"Gansu"
"129460",129459,20200129,25.8045399801021,54.9658190832589,-5.6148543,51.708332,0.67291665,18.416666,64.708336,46.708332,37.291668,7.625,NA,0,0,29,1,2020,8429,1,20846,"Zhangye",620,"Gansu"
"129461",129460,20200130,24.6128988566119,84.5392790706439,-5.6295247,45.208332,0.6166667,17.583334,66.25,40.916668,32.5,8,NA,0,0,30,1,2020,8430,1,20846,"Zhangye",620,"Gansu"
"129462",129461,20200131,24.4553311338923,49.3251208566301,-5.693512,56.208332,0.7,17.208334,56.666668,43.875,35.166668,6.5416665,NA,0,0,31,1,2020,8431,1,20846,"Zhangye",620,"Gansu"
"129463",129462,20200201,11.1666431065318,63.7680946899193,-5.736043,53.375,0.72291666,17.25,59.958332,48.208332,39.583332,6.9166665,NA,0,0,1,2,2020,8432,1,20846,"Zhangye",620,"Gansu"
"129464",129463,20200202,26.5052293224342,47.9885674084245,-6.5746264,57.291668,0.74583334,18.333334,55.333332,50.458332,39,6.8333335,NA,0,0,2,2,2020,8433,1,20846,"Zhangye",620,"Gansu"
"129465",129464,20200203,21.5357001570298,56.5039704921692,-6.485374,37.583332,0.46875,14.5,65.916664,38.958332,23.333334,5.375,NA,0,0,3,2,2020,8434,1,20846,"Zhangye",620,"Gansu"
"129466",129465,20200204,3.54101586918802,68.6779013172956,-5.766637,57.625,0.5604167,16.875,53.166668,50.958332,31.041666,6,NA,0,0,4,2,2020,8435,1,20846,"Zhangye",620,"Gansu"
"129467",129466,20200205,23.7889220356783,88.2995292810027,-5.384932,59.625,0.65416664,18,52.333332,56.583332,40.708332,9.875,NA,0,0,5,2,2020,8436,1,20846,"Zhangye",620,"Gansu"
"129468",129467,20200206,17.3288673035981,71.2909731830556,-4.938048,57.083332,0.54791665,16.458334,64.458336,46.875,33.833332,12.291667,NA,0,0,6,2,2020,8437,1,20846,"Zhangye",620,"Gansu"
"129469",129468,20200207,14.9001740952369,66.5827581147777,-4.5280776,67.708336,0.73125,19.125,60.166668,62.791668,46.666668,13.333333,NA,0,0,7,2,2020,8438,1,20846,"Zhangye",620,"Gansu"
"129470",129469,20200208,3.84628617933983,78.9556674609162,-3.9507358,59.208332,0.6479167,18.166666,61.958332,59.791668,40.708332,12,NA,0,0,8,2,2020,8439,1,20846,"Zhangye",620,"Gansu"
"129471",129470,20200209,5.42794160888939,71.1609352974151,-2.810734,47.791668,0.49583334,15.666667,68.833336,48.291668,33.541668,11,NA,0,0,9,2,2020,8440,1,20846,"Zhangye",620,"Gansu"
"129472",129471,20200210,6.49200929993004,48.863569242061,-1.7606032,39.666668,0.45,15.5,71.875,36.75,22.625,10,NA,0,0,10,2,2020,8441,1,20846,"Zhangye",620,"Gansu"
"129473",129472,20200211,10.1682131933061,57.5362226137513,-0.97157985,59.5,0.48541665,17.541666,70.333336,45.916668,25.541666,10.125,NA,0,0,11,2,2020,8442,1,20846,"Zhangye",620,"Gansu"
"129474",129473,20200212,6.95946880784612,85.5040763089286,-0.15445356,55.916668,0.5,17.75,69.75,65.416664,37.375,10.833333,NA,0,0,12,2,2020,8443,1,20846,"Zhangye",620,"Gansu"
"129475",129474,20200213,12.4835612115202,70.2751869508941,-1.0608222,70.25,0.59791666,18.541666,67.375,83.541664,43.208332,11.375,NA,0,0,13,2,2020,8444,1,20846,"Zhangye",620,"Gansu"
"129476",129475,20200214,17.1390444427374,46.6479646712366,-5.056338,64.791664,0.31666666,10.166667,73.708336,80.125,27.208334,9.75,NA,0,0,14,2,2020,8445,1,20846,"Zhangye",620,"Gansu"
"129477",129476,20200215,24.4349342600544,40.7980015305541,-7.4856567,53.583332,0.46875,11.583333,57.833332,59.25,24,9.541667,NA,0,0,15,2,2020,8446,1,20846,"Zhangye",620,"Gansu"
"129478",129477,20200216,4.7162060169897,44.8726007861329,-6.7436023,82.291664,0.5208333,19.666666,59.875,87.708336,44.041668,12.333333,NA,0,0,16,2,2020,8447,1,20846,"Zhangye",620,"Gansu"
"129479",129478,20200217,3.41410358519873,57.5973158353441,-4.8647766,98.125,0.5729167,18.583334,65.583336,108.708336,48.25,15.75,NA,0,0,17,2,2020,8448,1,20846,"Zhangye",620,"Gansu"
"129480",129479,20200218,3.63981996338978,67.1350620211731,-3.5560527,188.75,0.5520833,19.458334,71.458336,227.29167,79.458336,16.958334,NA,0,0,18,2,2020,8449,1,20846,"Zhangye",620,"Gansu"
"129481",129480,20200219,3.77049300067166,39.7859977986727,-2.4821541,166,0.6479167,19.916666,59.333332,255.04167,93.958336,16.25,NA,0,0,19,2,2020,8450,1,20846,"Zhangye",620,"Gansu"
"129482",129481,20200220,4.37071686891229,33.5524395424996,-2.2802477,80.5,0.44583333,12.416667,83.083336,189.45833,55.833332,12.666667,NA,0,0,20,2,2020,8451,1,20846,"Zhangye",620,"Gansu"
"129483",129482,20200221,3.94648282822661,39.0980121349926,-2.0962665,77.041664,0.41875,14.833333,82.083336,92.166664,34.041668,13.583333,NA,0,0,21,2,2020,8452,1,20846,"Zhangye",620,"Gansu"
"129484",129483,20200222,3.51574196785023,50.4462359322986,-0.5233937,69.208336,0.50416666,19.166666,62.083332,94.375,42.666668,13.333333,NA,0,0,22,2,2020,8453,1,20846,"Zhangye",620,"Gansu"
"129485",129484,20200223,3.73929956838654,41.3335463455352,1.0261849,100.875,0.45208332,18.791666,58.166668,87.625,36.166668,13.666667,NA,0,0,23,2,2020,8454,1,20846,"Zhangye",620,"Gansu"
"129486",129485,20200224,4.33837789744932,51.2876914798946,2.4009247,141.625,0.51458335,21.25,67.625,219.875,75.083336,14.916667,NA,0,0,24,2,2020,8455,1,20846,"Zhangye",620,"Gansu"
"129487",129486,20200225,3.02551383564233,71.2433027779688,2.2164698,99.166664,0.54791665,23.75,61.375,166.45833,66.791664,16.208334,NA,0,0,25,2,2020,8456,1,20846,"Zhangye",620,"Gansu"
"129488",129487,20200226,5.56280455654941,80.3131108376347,2.312837,94.458336,0.69166666,27.708334,49.208332,133.91667,68.583336,11.791667,NA,0,0,26,2,2020,8457,1,20846,"Zhangye",620,"Gansu"
"129489",129488,20200227,13.6764205255545,19.8019625586024,2.6864152,94.583336,0.6958333,30.333334,55,116.041664,66.083336,9.916667,NA,0,0,27,2,2020,8458,1,20846,"Zhangye",620,"Gansu"
"129490",129489,20200228,4.43160268011633,25.0935828730711,2.3579593,73.333336,0.53055555,23.5,74.888885,86.333336,40.38889,11.166667,NA,0,0,28,2,2020,8459,1,20846,"Zhangye",620,"Gansu"
"129491",129490,20200229,12.7098891047071,46.0983941454963,1.952296,65.916664,0.40416667,16.583334,89.041664,90.166664,32.333332,10,NA,0,0,29,2,2020,8460,1,20846,"Zhangye",620,"Gansu"
"129492",129491,20200301,7.67051333931791,56.5703088355198,0.6659285,54.5,0.42708334,20.208334,66.625,66.916664,30.25,11.541667,NA,0,0,1,3,2020,8461,1,20846,"Zhangye",620,"Gansu"
"129871",129870,20200101,0.00479174395621667,46.3630836992989,-5.1481457,79.708336,1.0375,40.416668,17.916666,82,35.291668,15.541667,NA,0,0,1,1,2020,8401,1,21172,"Pingliang",620,"Gansu"
"129872",129871,20200102,0.00457654731515326,46.0231862055581,-3.3485985,75.208336,1.3041667,49.333332,15.833333,102.041664,50.75,21.125,NA,0,0,2,1,2020,8402,1,21172,"Pingliang",620,"Gansu"
"129873",129872,20200103,0.00258616743246824,43.2520122048604,0.19986081,67.875,1.0979167,49.75,24.958334,83.166664,41.75,18.375,NA,0,0,3,1,2020,8403,1,21172,"Pingliang",620,"Gansu"
"129874",129873,20200104,3.00723127325974,43.3519734945656,0.20008777,68.333336,1.0833334,54.25,28.666666,85.291664,43.416668,15.958333,NA,0,0,4,1,2020,8404,1,21172,"Pingliang",620,"Gansu"
"129875",129874,20200105,10.009438536202,22.5830749996937,0.40044022,116.833336,0.9583333,45.916668,62.333332,102.875,61.875,11.583333,NA,0,0,5,1,2020,8405,1,21172,"Pingliang",620,"Gansu"
"129876",129875,20200106,0.0194827927907971,10.0045680007291,-2.2493515,67.958336,0.95625,44.708332,65.25,111.666664,65.75,10.916667,NA,0,0,6,1,2020,8406,1,21172,"Pingliang",620,"Gansu"
"129877",129876,20200107,0.0121734061102344,42.459795328144,-1.5000168,61.75,0.65625,26.75,74.791664,77.291664,39.041668,8.916667,NA,0,0,7,1,2020,8407,1,21172,"Pingliang",620,"Gansu"
"129878",129877,20200108,0.0112456410829332,61.1317629650649,-1.750168,70.958336,0.9520833,49.416668,28.416666,75.666664,44.375,14.625,NA,0,0,8,1,2020,8408,1,21172,"Pingliang",620,"Gansu"
"129879",129878,20200109,14.9986207322575,47.3027503365021,-3.39952,78.041664,0.81458336,42.125,41.625,79.916664,50.666668,11.5,NA,0,0,9,1,2020,8409,1,21172,"Pingliang",620,"Gansu"
"129880",129879,20200110,10.0021590375622,39.9516693896563,-4.2992835,70.75,0.77708334,30.333334,76.958336,86.416664,58.791668,9.416667,NA,0,0,10,1,2020,8410,1,21172,"Pingliang",620,"Gansu"
"129881",129880,20200111,3.01896996076898,48.3755915014078,-2.2504508,71.375,0.70208335,24.875,69.583336,66.5,42.5,8.875,NA,0,0,11,1,2020,8411,1,21172,"Pingliang",620,"Gansu"
"129882",129881,20200112,0.00976400047018713,10.0040652328983,-1.9004945,61.833332,1.05625,53,30.833334,81.125,48.166668,18.833334,NA,0,0,12,1,2020,8412,1,21172,"Pingliang",620,"Gansu"
"129883",129882,20200113,0.00552607516866786,35.8860317999136,-1.9506332,48.125,0.6791667,40.541668,71.5,56.958332,29.875,14.375,NA,0,0,13,1,2020,8413,1,21172,"Pingliang",620,"Gansu"
"129884",129883,20200114,0.0127380148264317,32.1650588967329,-4.6991925,84.041664,0.7208333,40.75,35,77.333336,41.125,8.458333,NA,0,0,14,1,2020,8414,1,21172,"Pingliang",620,"Gansu"
"129885",129884,20200115,5.01364348563163,34.8021302427298,-6.6477995,75.708336,0.81875,34.916668,43.166668,95.166664,59.333332,8.416667,NA,0,0,15,1,2020,8415,1,21172,"Pingliang",620,"Gansu"
"129886",129885,20200116,0.0105856305175695,37.977638634412,-4.64902,63.041668,0.8833333,29.083334,55.916668,74.958336,49.375,9.541667,NA,0,0,16,1,2020,8416,1,21172,"Pingliang",620,"Gansu"
"129887",129886,20200117,0.00351661707187603,45.9655065153652,-3.6493902,64.958336,0.7895833,41.583332,42.416668,67.916664,36.666668,11.666667,NA,0,0,17,1,2020,8417,1,21172,"Pingliang",620,"Gansu"
"129888",129887,20200118,0.00141927670834765,60.0380759973885,-2.499874,52.25,0.84166664,44.041668,49.833332,71.25,38.916668,12.375,NA,0,0,18,1,2020,8418,1,21172,"Pingliang",620,"Gansu"
"129889",129888,20200119,0.0054149221084779,31.7694189637694,-2.5991938,46.833332,0.6125,37.125,50.375,50.416668,20.75,12.833333,NA,0,0,19,1,2020,8419,1,21172,"Pingliang",620,"Gansu"
"129890",129889,20200120,0.00860314964179539,34.091107370851,-2.2496414,38.25,0.59791666,34.333332,50.666668,40.208332,17.75,13.916667,NA,0,0,20,1,2020,8420,1,21172,"Pingliang",620,"Gansu"
"129891",129890,20200121,0.0103856514400594,33.262400602797,-1.0496731,72.791664,0.6145833,31.875,75.041664,60.333332,28.458334,12.125,NA,0,0,21,1,2020,8421,1,21172,"Pingliang",620,"Gansu"
"129892",129891,20200122,0.00969198492280204,48.7510443621132,-0.899744,82,1.0710527,40.842106,57.473682,94.210526,52.842106,16.263159,NA,0,0,22,1,2020,8422,1,21172,"Pingliang",620,"Gansu"
"129893",129892,20200123,15.003291948893,39.7447579699468,0.29999194,60.25,0.9479167,32.666668,66.041664,86.041664,52.791668,13.708333,NA,0,0,23,1,2020,8423,1,21172,"Pingliang",620,"Gansu"
"129894",129893,20200124,8.01252708951941,36.1035356446879,-2.1995363,44.583332,0.55,20.541666,77.583336,51.458332,31.083334,8.875,NA,0,0,24,1,2020,8424,1,21172,"Pingliang",620,"Gansu"
"129895",129894,20200125,0.0165486952237054,47.8199463894249,-2.6995952,57.291668,0.6145833,19.375,70.708336,51.541668,30.833334,10.5,NA,0,0,25,1,2020,8425,1,21172,"Pingliang",620,"Gansu"
"129896",129895,20200126,5.01057780449455,53.5964085398858,-2.2498686,76.458336,0.76458335,17.25,68.083336,74.625,48.583332,8.125,NA,0,0,26,1,2020,8426,1,21172,"Pingliang",620,"Gansu"
"129897",129896,20200127,0.00763110267126304,27.4285536279287,-2.0999792,56.541668,0.9291667,16.083334,78.5,62.416668,47.291668,6.0833335,NA,0,0,27,1,2020,8427,1,21172,"Pingliang",620,"Gansu"
"129898",129897,20200128,0.00651141576753853,28.1191715991008,-1.6500404,58.333332,0.86041665,19.291666,62.291668,54.458332,36.166668,7.4166665,NA,0,0,28,1,2020,8428,1,21172,"Pingliang",620,"Gansu"
"129899",129898,20200129,0.00636169836342828,37.4985609062163,-0.450295,52.916668,0.7729167,21.458334,70.625,59.041668,36.375,10.083333,NA,0,0,29,1,2020,8429,1,21172,"Pingliang",620,"Gansu"
"129900",129899,20200130,0.00595367929489069,63.5782980497453,-0.45034632,47.791668,0.7104167,22.25,70.458336,46.416668,25.208334,12.583333,NA,0,0,30,1,2020,8430,1,21172,"Pingliang",620,"Gansu"
"129901",129900,20200131,5.00440535270211,47.630321235641,0.04957852,47.083332,0.825,24.916666,65.625,52.75,29.583334,13.625,NA,0,0,31,1,2020,8431,1,21172,"Pingliang",620,"Gansu"
"129902",129901,20200201,9.99885347965064,52.1353198994708,0.39955857,55.833332,0.56875,17,91.166664,51.375,30.375,8.125,NA,0,0,1,2,2020,8432,1,21172,"Pingliang",620,"Gansu"
"129903",129902,20200202,0.00851408404692312,43.8638992447707,-1.8498173,35.25,0.5854167,16.708334,76.625,46.291668,25.458334,9.125,NA,0,0,2,2,2020,8433,1,21172,"Pingliang",620,"Gansu"
"129904",129903,20200203,0.00701044741075133,35.9248484317646,0.9987913,33.166668,0.54791665,17.458334,61.625,29.375,13.958333,10.458333,NA,0,0,3,2,2020,8434,1,21172,"Pingliang",620,"Gansu"
"129905",129904,20200204,0.00162882051708321,55.2822068526474,1.0988964,38.125,0.65625,19.458334,66.125,36.5,18.583334,14.125,NA,0,0,4,2,2020,8435,1,21172,"Pingliang",620,"Gansu"
"129906",129905,20200205,0.0096576580909497,58.7205929845287,0.3994579,67.25,0.73333335,21.083334,58.375,50.208332,26.208334,10.708333,NA,0,0,5,2,2020,8436,1,21172,"Pingliang",620,"Gansu"
"129907",129906,20200206,0.0091745516568059,39.9633293115029,-0.7501182,88.458336,0.98333335,22.208334,47.333332,97.291664,64.291664,7.3333335,NA,0,0,6,2,2020,8437,1,21172,"Pingliang",620,"Gansu"
"129908",129907,20200207,0.00413298149726065,39.0005786886054,0.8493552,57.708332,0.85,16.5,56.833332,67.25,46.208332,5.375,NA,0,0,7,2,2020,8438,1,21172,"Pingliang",620,"Gansu"
"129909",129908,20200208,0.00147741544207399,46.0687546432303,1.899058,48.458332,0.75,19.333334,62.791668,59.083332,34.791668,7.125,NA,0,0,8,2,2020,8439,1,21172,"Pingliang",620,"Gansu"
"129910",129909,20200209,0.00160985276871066,36.6344193968574,2.5994613,38.791668,0.49375,17.166666,68.791664,39.583332,17.083334,9.791667,NA,0,0,9,2,2020,8440,1,21172,"Pingliang",620,"Gansu"
"129911",129910,20200210,0.00275702203081453,32.342526832946,3.449581,46.208332,0.5541667,22.541666,65.333336,46.125,20.666666,11.458333,NA,0,0,10,2,2020,8441,1,21172,"Pingliang",620,"Gansu"
"129912",129911,20200211,0.00372229655975427,50.8411681965152,4.099736,51.416668,0.7875,17.25,66.708336,50.333332,25.958334,10.583333,NA,0,0,11,2,2020,8442,1,21172,"Pingliang",620,"Gansu"
"129913",129912,20200212,0.00282643629757088,73.0464772703118,6.299161,54,0.8833333,15.75,70.708336,54.666668,25.958334,11.958333,NA,0,0,12,2,2020,8443,1,21172,"Pingliang",620,"Gansu"
"129914",129913,20200213,0.00493849762713154,60.2939708940545,5.7995977,88.791664,0.76666665,18.791666,69.416664,64.416664,25.875,12,NA,0,0,13,2,2020,8444,1,21172,"Pingliang",620,"Gansu"
"129915",129914,20200214,0.0123593674804381,33.8769157541288,-0.029517265,98.791664,0.25,8.541667,89.208336,163.5,21.625,4.3333335,NA,0,0,14,2,2020,8445,1,21172,"Pingliang",620,"Gansu"
"129916",129915,20200215,0.019251278223797,36.6134137680826,-7.0977864,37.041668,0.22708334,6.2083335,75.166664,89,16.958334,3.375,NA,0,0,15,2,2020,8446,1,21172,"Pingliang",620,"Gansu"
"129917",129916,20200216,0.00168035943845998,41.6636075655499,-5.2485075,35.458332,0.41041666,11.708333,60.041668,28.416666,10.166667,6.625,NA,0,0,16,2,2020,8447,1,21172,"Pingliang",620,"Gansu"
"129918",129917,20200217,0.000900571353366407,61.8285254418859,-3.8483863,31.958334,0.51666665,17.5,63.416668,34.291668,14.625,9.208333,NA,0,0,17,2,2020,8448,1,21172,"Pingliang",620,"Gansu"
"129919",129918,20200218,0.00111720307725356,61.0515496078786,-0.94919914,41.041668,0.5729167,23.666666,56.416668,33.791668,17.083334,9.791667,NA,0,0,18,2,2020,8449,1,21172,"Pingliang",620,"Gansu"
