,date,prec,snow,temp,aqi,co,no2,o3,pm10,pm,so2,t_asign,treat,hubei,day,month,year,daynum,north,city_code
7420,20200201,3.20779988,68.23509019,3.0842776,101.083336,1.4358333,37.375,70.083336,84.75,65.75,33.083332,NA,0,0,1,2,2020,8432,1,85903
7421,20200202,5.287607509,44.65769138,1.6891253,84.375,1.3,22.25,94.625,93,77.291664,16.875,NA,0,0,2,2,2020,8433,1,85903
7422,20200203,4.225293777,50.42927805,1.2243365,50.083332,0.6983333,20.416666,73.25,51.833332,35.583332,19.416666,NA,0,0,3,2,2020,8434,1,85903
7423,20200204,1.724293483,64.18112246,1.0480126,106.708336,1.0308334,22.875,99.416664,73.5,56.25,17.291666,NA,0,0,4,2,2020,8435,1,85903
7424,20200205,9.799269416,72.06861228,0.34474173,73.708336,1.4866667,24.583334,66.541664,92.583336,72.125,15.583333,NA,0,0,5,2,2020,8436,1,85903
7425,20200206,14.23241906,18.21812017,-1.5419192,66.833336,1.4141667,18.416666,52.708332,59.833332,44.916668,15.5,NA,0,0,6,2,2020,8437,1,85903
7426,20200207,2.091867058,37.20848755,0.44304353,73.291664,1.1125,16.416666,92.958336,59.5,49.791668,13.791667,NA,0,0,7,2,2020,8438,1,85903
7427,20200208,1.22571991,53.83177264,1.7209582,113.083336,1.2725,23.875,64.875,88.208336,75,13.916667,NA,0,0,8,2,2020,8439,1,85903
7428,20200209,1.052313284,48.97485492,4.4856515,73.166664,1.175,24.958334,77.833336,83.166664,69.291664,17.583334,NA,0,0,9,2,2020,8440,1,85903
7429,20200210,3.390606671,44.58084153,6.097987,63.875,1.2716666,27.375,75.458336,63.208332,46.541668,19.375,NA,0,0,10,2,2020,8441,1,85903
7430,20200211,5.142763251,49.6397246,7.000373,61.375,1.3008333,35.375,66.625,58.666668,39.75,31.166666,NA,0,0,11,2,2020,8442,1,85903
7431,20200212,3.126311743,70.75540798,7.7104807,56.166668,1.1066667,31.5,91.666664,57.75,40.875,22.791666,NA,0,0,12,2,2020,8443,1,85903
7432,20200213,6.828390393,49.15990162,8.477879,57.708332,1.0558333,29.208334,78.291664,54.416668,37.625,15.333333,NA,0,0,13,2,2020,8444,1,85903
7433,20200214,34.49427875,24.22011002,5.4506736,94.541664,1.45,31.708334,55.958332,92.833336,53.791668,16.875,NA,0,0,14,2,2020,8445,1,85903
7434,20200215,43.14196207,35.03530129,0.6093067,37.833332,0.6270833,15.583333,70.083336,70.25,24.458334,14.166667,NA,0,0,15,2,2020,8446,1,85903
7435,20200216,2.237943151,42.52650447,-0.56299007,29.166666,0.4975,12.416667,70,32.125,11.75,15.541667,NA,0,0,16,2,2020,8447,1,85903
7436,20200217,0.892819738,58.7381652,1.3978176,36.791668,0.70416665,20.25,64.458336,31.958334,18.375,24.958334,NA,0,0,17,2,2020,8448,1,85903
7437,20200218,0.609443418,55.33840445,3.5001056,43.291668,1.0725,26.916666,64.208336,38.083332,21.333334,32.791668,NA,0,0,18,2,2020,8449,1,85903
7438,20200219,0.950235867,51.98277853,4.977662,54.625,0.9529167,31.25,75.583336,48,25.916666,24.708334,NA,0,0,19,2,2020,8450,1,85903
7439,20200220,1.750847443,60.44088925,5.184303,80.458336,1.31625,34.375,64.416664,71.208336,47.666668,24.25,NA,0,0,20,2,2020,8451,1,85903
7440,20200221,3.222712546,60.97970853,5.6028624,77.583336,0.79,24.583334,68.75,93.916664,44.625,14.833333,NA,0,0,21,2,2020,8452,1,85903
7441,20200222,0.659252599,49.87918344,5.5273304,61,0.6325,22,73.75,89.583336,26.5,15.208333,NA,0,0,22,2,2020,8453,1,85903
7442,20200223,1.063780135,63.43151915,8.212246,65.666664,0.7375,21.083334,87.583336,77.875,28.041666,16.708334,NA,0,0,23,2,2020,8454,1,85903
7443,20200224,10.12191441,35.81437848,9.057548,82.458336,1.07,33.5,75.208336,83.166664,40.125,17.958334,NA,0,0,24,2,2020,8455,1,85903
7444,20200225,4.086921851,92.60463423,7.8406854,120.416664,1.7716666,53.791668,42.875,129.41667,79.833336,28.833334,NA,0,0,25,2,2020,8456,1,85903
7445,20200226,10.80477298,73.89137895,6.734287,131,1.995,43.25,47.541668,148.625,105.25,16.958334,NA,0,0,26,2,2020,8457,1,85903
7446,20200227,73.65531441,13.01655106,4.7406015,70.583336,1.5491667,28.416666,58.291668,85.291664,62.666668,10,NA,0,0,27,2,2020,8458,1,85903
7447,20200228,9.226032226,56.29524279,4.463074,50.833332,1.2388889,34.77778,71.22222,52.11111,40.166668,9.944445,NA,0,0,28,2,2020,8459,1,85903
7448,20200229,7.051760058,36.62436075,5.0963516,65.458336,1.0575,39.25,39.291668,58.625,36.875,10,NA,0,0,29,2,2020,8460,1,85903
7449,20200301,2.66831267,64.96529114,5.9805326,67,1.1575,35.041668,52.791668,84.333336,49.583332,11.75,NA,0,0,1,3,2020,8461,1,85903
7828,20200101,2.846464663,52.91944228,-2.6118855,80.208336,1.0079167,31.75,38.375,88.875,34.708332,19.208334,NA,0,0,1,1,2020,8401,1,14529
7829,20200102,2.308310191,52.15117953,-0.1465792,116.291664,1.8683333,51.708332,22.666666,131.25,69.291664,37.083332,NA,0,0,2,1,2020,8402,1,14529
7830,20200103,2.504659313,53.70487343,1.5869609,138.29167,2.1216667,68.541664,32.75,158.54167,97,44.291668,NA,0,0,3,1,2020,8403,1,14529
7831,20200104,17.6819238,58.24712549,2.4978225,168.83333,2.6375,70.333336,29.041666,182.75,117.583336,37.625,NA,0,0,4,1,2020,8404,1,14529
7832,20200105,92.08073828,14.43195536,2.4649336,144.95833,2.45125,49.875,59.958332,170.75,125.291664,24.75,NA,0,0,5,1,2020,8405,1,14529
7833,20200106,75.8606921,26.2295899,0.9175968,178.875,2.67625,40.25,49.166668,139.83333,117.25,15.083333,NA,0,0,6,1,2020,8406,1,14529
7834,20200107,42.42607881,51.82137205,-0.741277,100.458336,2.2425,32.666668,71,130.75,106,15.041667,NA,0,0,7,1,2020,8407,1,14529
7835,20200108,14.97688322,70.61412754,-0.96927714,181.91667,2.48625,34.166668,42.833332,140.70833,107.958336,16.875,NA,0,0,8,1,2020,8408,1,14529
7836,20200109,8.335427035,47.08713609,-0.8035122,134.875,2.1633334,35.958332,59.25,156.66667,121.291664,15.25,NA,0,0,9,1,2020,8409,1,14529
7837,20200110,10.80594154,46.66288716,-0.31898043,114.166664,1.6908333,46,42.041668,126.125,92.083336,17.625,NA,0,0,10,1,2020,8410,1,14529
7838,20200111,37.92568621,39.48682999,-1.1932054,157.25,1.6708333,39.041668,57.458332,136.08333,103,17.625,NA,0,0,11,1,2020,8411,1,14529
7839,20200112,3.949873134,34.32687062,-1.7947462,178.33333,2.1,42.666668,42.791668,168.875,126.375,11.375,NA,0,0,12,1,2020,8412,1,14529
7840,20200113,1.330046653,27.27248776,-1.9347899,162.95833,2.65,53.416668,47.166668,209.54167,152.75,16.541666,NA,0,0,13,1,2020,8413,1,14529
7841,20200114,7.092949352,23.800983,-2.5718079,160.45833,1.6925,39.791668,57,137.29167,91.458336,23.083334,NA,0,0,14,1,2020,8414,1,14529
7842,20200115,19.55433013,34.74950733,-2.6929855,156.375,1.5962499,36.708332,82.791664,185.875,137.875,18.458334,NA,0,0,15,1,2020,8415,1,14529
7843,20200116,8.748280251,23.73094072,-1.9032791,153.75,1.2804167,26.208334,79.5,135.83333,104.625,13.333333,NA,0,0,16,1,2020,8416,1,14529
7844,20200117,2.281175836,56.60870048,-1.3232818,192.25,1.86375,36.041668,52.416668,179.75,146.125,10.625,NA,0,0,17,1,2020,8417,1,14529
7845,20200118,1.374266763,43.65786516,-0.83506745,185.79167,2.4570832,49.833332,54.708332,200.70833,153.125,25.25,NA,0,0,18,1,2020,8418,1,14529
7846,20200119,9.666400609,32.76572289,0.71518093,70.416664,1.36625,28.416666,78.541664,128.45833,74.625,16.666666,NA,0,0,19,1,2020,8419,1,14529
7847,20200120,3.234641779,39.77093869,0.90607744,85.625,1.36375,31.708334,60.833332,101.333336,41.041668,26.958334,NA,0,0,20,1,2020,8420,1,14529
7848,20200121,7.838633637,55.87251334,1.0071918,96.333336,1.5604167,39.541668,54.583332,111.375,53.75,32.583332,NA,0,0,21,1,2020,8421,1,14529
7849,20200122,9.044723215,61.37908988,1.1924115,168.94737,1.558421,34.263157,94.8421,146.10527,92.63158,18.789474,NA,0,0,22,1,2020,8422,1,14529
7850,20200123,13.47062435,47.49007252,1.3663471,207.95833,2.7125,46.5,38.666668,208.08333,146.20833,32.041668,NA,0,0,23,1,2020,8423,1,14529
7851,20200124,20.95892919,42.61880804,0.99583876,283.5,2.9154167,34.041668,82.833336,266.33334,206.125,25.083334,NA,0,0,24,1,2020,8424,1,14529
7852,20200125,19.11984308,37.64188045,0.85550064,290.91666,2.87875,27.25,72.541664,303.20834,246,20.875,NA,0,0,25,1,2020,8425,1,14529
7853,20200126,19.87328338,37.60783616,0.8659983,138.54167,2.06125,20.833334,75.5,206.79167,165.95833,19.625,NA,0,0,26,1,2020,8426,1,14529
7854,20200127,3.542671958,28.56122146,0.47813162,104.875,1.54625,16.041666,84.875,109.041664,81.916664,14.458333,NA,0,0,27,1,2020,8427,1,14529
7855,20200128,2.566639441,45.5109264,1.2948284,101.75,1.32375,19.291666,84.166664,96.625,71,21.875,NA,0,0,28,1,2020,8428,1,14529
7856,20200129,2.39034106,45.10428344,1.4969509,111.375,1.4233334,19.541666,95.375,114.708336,88.375,22.125,NA,0,0,29,1,2020,8429,1,14529
7857,20200130,1.981142533,73.42685219,1.3552958,84.75,1.3833333,20.666666,91.583336,94,65.833336,24.5,NA,0,0,30,1,2020,8430,1,14529
7858,20200131,2.876423093,54.14861671,2.6692693,110.041664,1.76125,25.291666,82.458336,108.166664,73.083336,27.833334,NA,0,0,31,1,2020,8431,1,14529
7859,20200201,3.497627947,66.14367839,3.2484152,98.666664,1.8491666,26.833334,72.041664,100.875,65.416664,32.333332,NA,0,0,1,2,2020,8432,1,14529
7860,20200202,5.989374959,47.02061394,2.030645,94.958336,1.3779167,15.958333,106.5,115.5,84.5,17.75,NA,0,0,2,2,2020,8433,1,14529
7861,20200203,5.102653305,48.49484405,1.7271398,64,0.73,14.041667,89.458336,64.958336,34.125,12.75,NA,0,0,3,2,2020,8434,1,14529
7862,20200204,2.101328812,63.10162678,1.5831811,114.75,1.1670834,18.625,85.625,101.333336,66.958336,18.333334,NA,0,0,4,2,2020,8435,1,14529
7863,20200205,14.54960435,69.55697857,1.0908396,99,1.49125,18.166666,78.416664,127.083336,85.458336,16.208334,NA,0,0,5,2,2020,8436,1,14529
7864,20200206,18.06268199,21.43463685,-0.97814786,54.458332,0.99125,13.833333,56.625,73.833336,44.625,8.791667,NA,0,0,6,2,2020,8437,1,14529
7865,20200207,2.393399209,33.75780606,0.6754601,81.75,0.95208335,13.458333,61,68.791664,45.25,9.25,NA,0,0,7,2,2020,8438,1,14529
7866,20200208,1.417305044,52.89165198,1.9983312,118.958336,1.3841667,17.166666,69.666664,107.541664,81,11.541667,NA,0,0,8,2,2020,8439,1,14529
7867,20200209,1.195563417,46.45473615,4.3830695,84.208336,1.3058333,18.75,85.375,101.25,75.166664,14.75,NA,0,0,9,2,2020,8440,1,14529
7868,20200210,4.148407102,42.91784895,6.1745467,87.625,1.6195834,20.416666,89.25,90.5,58.833332,24.416666,NA,0,0,10,2,2020,8441,1,14529
7869,20200211,6.17083039,48.29486085,7.0838223,71.5,1.65,26.625,71.75,84.833336,48.416668,31.666666,NA,0,0,11,2,2020,8442,1,14529
7870,20200212,3.718372986,72.62190066,7.82171,80.166664,1.5741667,25.875,75.416664,89.458336,54.666668,27.291666,NA,0,0,12,2,2020,8443,1,14529
7871,20200213,7.314693916,52.62093941,8.7541485,83.666664,1.5116667,23.333334,71.083336,87.958336,55.375,23.583334,NA,0,0,13,2,2020,8444,1,14529
7872,20200214,40.1205482,22.55160412,5.679891,80.666664,1.0429167,13.166667,74.041664,102.625,45.875,13.541667,NA,0,0,14,2,2020,8445,1,14529
7873,20200215,46.90615242,31.41722135,1.0143536,47.541668,0.43833333,8.458333,70.75,75.166664,11.333333,7.7916665,NA,0,0,15,2,2020,8446,1,14529
7874,20200216,2.604959771,39.49276756,-0.26491645,40.291668,0.45666665,6.0416665,76.208336,45.791668,5.0416665,7.1666665,NA,0,0,16,2,2020,8447,1,14529
7875,20200217,0.950531596,60.41174669,1.592057,37.916668,0.4975,8.833333,77,38.291668,6.6666665,8.666667,NA,0,0,17,2,2020,8448,1,14529
7876,20200218,0.687284599,57.51312867,3.607524,56.166668,0.91791666,24,62.541668,53.041668,17.541666,19.416666,NA,0,0,18,2,2020,8449,1,14529
7877,20200219,1.028239331,52.55990644,5.1099305,67.125,1.2191666,31.125,59.25,73.083336,27.666666,25.791666,NA,0,0,19,2,2020,8450,1,14529
7878,20200220,2.217570107,61.71933886,5.6207848,77.875,1.46,32.958332,64.083336,90.083336,46.083332,26.041666,NA,0,0,20,2,2020,8451,1,14529
7879,20200221,3.414367793,62.32233366,5.86754,89.208336,0.87583333,18.458334,74.916664,116.833336,43.916668,12.375,NA,0,0,21,2,2020,8452,1,14529
7880,20200222,0.718474672,51.55245554,5.9987063,84.083336,0.73375,18.875,65.666664,120.25,25.875,13.75,NA,0,0,22,2,2020,8453,1,14529
7881,20200223,1.176383494,64.14790788,8.531184,82.375,0.91875,27.583334,67.5,121.458336,30.833334,17.75,NA,0,0,23,2,2020,8454,1,14529
7882,20200224,8.694941305,37.47775839,9.422237,93.458336,1.2366667,39.25,58.666668,112.666664,44.666668,19.833334,NA,0,0,24,2,2020,8455,1,14529
7883,20200225,5.229348657,93.40900841,8.81839,158.66667,1.9116666,41.541668,53,163.875,95.416664,22.166666,NA,0,0,25,2,2020,8456,1,14529
7884,20200226,17.31362057,68.23098629,7.440466,121.25,1.6445833,26.083334,72.333336,168.75,112.041664,12.166667,NA,0,0,26,2,2020,8457,1,14529
7885,20200227,85.05642117,13.53482161,5.3506265,56.458332,1.2525,20.666666,58.208332,92.583336,60.75,5.0416665,NA,0,0,27,2,2020,8458,1,14529
7886,20200228,12.82511304,53.77331532,4.977249,41.27778,1.0811111,20,67.111115,43,24.277779,6.2222223,NA,0,0,28,2,2020,8459,1,14529
7887,20200229,8.090588577,35.6825938,5.674626,69.25,1.4195833,25.5,46.916668,59,30.416666,7,NA,0,0,29,2,2020,8460,1,14529
7888,20200301,3.497030511,66.56328809,6.2579694,87.208336,1.3733333,26.708334,50.166668,99.875,50.708332,7.3333335,NA,0,0,1,3,2020,8461,1,14529
8267,20200101,2.640110733,27.93193231,-7.5729847,173.45833,1.41,49.291668,13.041667,206.16667,101.458336,96.666664,NA,0,0,1,1,2020,8401,1,79806
8268,20200102,1.638685608,25.79621204,-5.259346,174.25,1.6808333,62,14.791667,241.83333,129.29167,112.416664,NA,0,0,2,1,2020,8402,1,79806
8269,20200103,2.289728454,24.50134505,-3.6271055,158.08333,1.7758334,67.916664,18.541666,244.45833,130.08333,112.541664,NA,0,0,3,1,2020,8403,1,79806
8270,20200104,6.274339649,46.20568882,-2.9348118,162.29167,1.4708333,70.208336,17.416666,185.20833,106.416664,90.333336,NA,0,0,4,1,2020,8404,1,79806
8271,20200105,70.15002658,22.79679861,-2.0069377,190.20833,2.0266666,75.541664,11.083333,237.375,147.79167,104,NA,0,0,5,1,2020,8405,1,79806
8272,20200106,23.97527999,61.89399264,-3.789543,187.5,2.0641665,71.916664,16.958334,190.66667,143.33333,90.791664,NA,0,0,6,1,2020,8406,1,79806
8273,20200107,11.80572491,54.63430793,-6.162466,80.25,1.3941667,48.666668,56.25,120.541664,91.958336,64.708336,NA,0,0,7,1,2020,8407,1,79806
8274,20200108,6.973986252,72.75452788,-6.8638287,170.125,1.4075,55.333332,25.833334,156.16667,98.916664,84.666664,NA,0,0,8,1,2020,8408,1,79806
8275,20200109,4.95047334,58.3978721,-7.509652,281.54166,1.8958334,67.458336,15.375,269.04166,186.16667,121.291664,NA,0,0,9,1,2020,8409,1,79806
8276,20200110,6.4727757,57.0864361,-7.0968566,130.83333,1.7133334,65.916664,32.708332,232.45833,170.20833,112.583336,NA,0,0,10,1,2020,8410,1,79806
8277,20200111,73.85288249,57.49662795,-7.2916393,110.375,0.9866667,54.458332,27.916666,124.166664,75.583336,72.166664,NA,0,0,11,1,2020,8411,1,79806
8278,20200112,4.295965193,55.37216191,-7.952179,155.70833,1.4608333,56.958332,21.958334,157.875,104.458336,72.625,NA,0,0,12,1,2020,8412,1,79806
8279,20200113,1.576304045,49.37963383,-8.326098,110.083336,1.3958334,53.416668,36.875,138.29167,98.416664,61.75,NA,0,0,13,1,2020,8413,1,79806
8280,20200114,6.393549029,50.02807297,-9.005975,103.583336,1.2241666,50.666668,31.708334,113,79.708336,71.083336,NA,0,0,14,1,2020,8414,1,79806
8281,20200115,7.396150934,47.71176464,-9.244517,169.83333,1.315,61.125,15.25,168.33333,102.208336,81.458336,NA,0,0,15,1,2020,8415,1,79806
8282,20200116,6.858086399,45.05363819,-7.771624,195.41667,1.7408333,72,13.166667,222.91667,145.375,109.166664,NA,0,0,16,1,2020,8416,1,79806
8283,20200117,2.459852613,57.02871259,-6.9624114,156.75,1.9591666,70.5,27,215.45833,143.95833,100.041664,NA,0,0,17,1,2020,8417,1,79806
8284,20200118,1.649597479,46.28351194,-6.4591756,101.791664,1.3175,50.333332,39.708332,139.91667,93,47.125,NA,0,0,18,1,2020,8418,1,79806
8285,20200119,165.2436954,46.05177364,-5.3895197,75.75,0.7125,23.083334,68.416664,110.291664,35.5,18.625,NA,0,0,19,1,2020,8419,1,79806
8286,20200120,3.792504822,45.55618364,-5.427539,82.583336,0.7658333,32.5,38.958332,85.291664,30.833334,31.375,NA,0,0,20,1,2020,8420,1,79806
8287,20200121,35.87790397,50.08503351,-4.340848,130.20833,1.2366667,47.583332,22.833334,135.70833,72.916664,73.291664,NA,0,0,21,1,2020,8421,1,79806
8288,20200122,6.0846189,52.17136921,-3.534902,90.89474,1.4273684,53.736843,44.68421,154.94737,95.10526,69.68421,NA,0,0,22,1,2020,8422,1,79806
8289,20200123,8.858702562,49.76205233,-2.8098822,115.791664,1.1616666,43.958332,44.041668,121.208336,74.25,54.458332,NA,0,0,23,1,2020,8423,1,79806
8290,20200124,11.54579093,43.52998728,-3.8762102,116.125,1.2016667,42.458332,42.166668,134.79167,87.666664,79.625,NA,0,0,24,1,2020,8424,1,79806
8291,20200125,12.41996866,42.11807426,-4.145061,160.25,1.4141667,42.708332,46.25,177.20833,126.416664,101.416664,NA,0,0,25,1,2020,8425,1,79806
8292,20200126,11.88656206,46.07681622,-3.5551789,135.125,1.095,32.416668,42.5,116.958336,79.416664,78.25,NA,0,0,26,1,2020,8426,1,79806
8293,20200127,3.970361151,47.06408485,-3.3823423,150.25,1.4858333,40.458332,41.416668,168.75,122.875,88.375,NA,0,0,27,1,2020,8427,1,79806
8294,20200128,3.151235056,42.57573608,-2.714492,99.541664,1.1925,33,62.083332,118.791664,88.75,49.416668,NA,0,0,28,1,2020,8428,1,79806
8295,20200129,2.981789948,35.79434649,-2.2835977,110.791664,1.1133333,32.25,62.708332,107.083336,77.5,39.166668,NA,0,0,29,1,2020,8429,1,79806
8296,20200130,2.336848093,86.62168073,-3.1786869,79.041664,1.0441667,30.375,55.75,102.208336,71.791664,42.375,NA,0,0,30,1,2020,8430,1,79806
8297,20200131,3.334853321,50.4120888,-3.0962915,73.541664,0.97583336,34.666668,56.416668,90.958336,52.166668,39.958332,NA,0,0,31,1,2020,8431,1,79806
8298,20200201,4.16831705,78.40052436,-2.6679368,72.083336,0.8375,30.666666,42.916668,86.5,45.625,46.541668,NA,0,0,1,2,2020,8432,1,79806
8299,20200202,6.174588158,24.87740695,-5.045791,53.434784,0.7721739,18.782608,63.652172,67,42.739132,33.391304,NA,0,0,2,2,2020,8433,1,79806
8300,20200203,3.999774827,64.87580455,-5.111651,62.416668,0.67583334,23.125,50.583332,59.708332,30.916666,29.791666,NA,0,0,3,2,2020,8434,1,79806
8301,20200204,1.474243837,73.35355015,-4.909597,79.625,0.81083333,30.125,43.625,85.333336,48,55.416668,NA,0,0,4,2,2020,8435,1,79806
8302,20200205,6.960698324,86.11811732,-5.2118855,83.291664,0.8933333,28.625,42.666668,84.125,51.916668,57.791668,NA,0,0,5,2,2020,8436,1,79806
8303,20200206,9.276379098,58.21737621,-5.7083755,129.20833,1.1325,22.125,60.541668,112.916664,82.541664,45.125,NA,0,0,6,2,2020,8437,1,79806
8304,20200207,1.74226891,46.45077472,-3.2489495,123.833336,1.2666667,33.875,41.541668,135.33333,101.583336,45.625,NA,0,0,7,2,2020,8438,1,79806
8305,20200208,1.383184616,63.88153239,-2.8300133,139.08333,1.1916666,34.291668,46.166668,128.75,96.333336,41.375,NA,0,0,8,2,2020,8439,1,79806
8306,20200209,1.333741396,66.36794806,-0.6233422,93.75,1.1666666,36.833332,61.625,122.75,90.125,56.166668,NA,0,0,9,2,2020,8440,1,79806
8307,20200210,2.93187408,49.35798171,1.6622707,68.125,0.85583335,37.708332,64.666664,80.958336,46.375,48.333332,NA,0,0,10,2,2020,8441,1,79806
8308,20200211,4.391609026,43.6742481,3.405937,76.916664,0.8575,35.791668,51.458332,89.666664,48.333332,56.166668,NA,0,0,11,2,2020,8442,1,79806
8309,20200212,3.013477497,48.35459273,4.1649313,82.041664,0.8641667,37.666668,53.708332,95.875,50.125,47.791668,NA,0,0,12,2,2020,8443,1,79806
8310,20200213,11.34014726,33.04920386,3.8993983,91.333336,0.9241667,38.875,73.25,99.541664,57.625,39.208332,NA,0,0,13,2,2020,8444,1,79806
8311,20200214,32.24878581,42.24065432,-1.0742002,48.333332,0.66,17.75,69.875,85.583336,39.208332,19.333334,NA,0,0,14,2,2020,8445,1,79806
8312,20200215,63.07223717,44.58587057,-5.922423,29.375,0.40833333,6.2083335,69.041664,33.208332,9.791667,10.125,NA,0,0,15,2,2020,8446,1,79806
8313,20200216,2.365059621,43.61408683,-5.4668727,31.458334,0.4,5.75,75.583336,30.291666,6.2083335,15.041667,NA,0,0,16,2,2020,8447,1,79806
8314,20200217,1.300900767,50.41995286,-2.708344,38.833332,0.48916668,17,60.791668,34.458332,13,27,NA,0,0,17,2,2020,8448,1,79806
8315,20200218,0.809101408,46.34652227,-1.1339606,70,0.77166665,33.291668,40.666668,67.208336,30.916666,45.541668,NA,0,0,18,2,2020,8449,1,79806
8316,20200219,1.345438738,40.80176881,0.25504413,101.041664,0.8375,40.875,47.75,105.583336,44.916668,56,NA,0,0,19,2,2020,8450,1,79806
8317,20200220,1.124913867,43.29033392,1.3782674,130.33333,0.9433333,41.125,34.5,204.79167,72.75,67.25,NA,0,0,20,2,2020,8451,1,79806
8318,20200221,3.769837609,47.36495136,-0.25718504,78.541664,0.63416666,18.125,76.916664,155.625,40.208332,28.208334,NA,0,0,21,2,2020,8452,1,79806
8319,20200222,0.942206335,34.30031681,-0.320844,50.708332,0.58166665,16.25,64.583336,70.541664,16.833334,22.5,NA,0,0,22,2,2020,8453,1,79806
8320,20200223,1.429571467,55.93613324,3.8897994,86.833336,0.7891667,33,46.541668,91.916664,37.375,39.208332,NA,0,0,23,2,2020,8454,1,79806
8321,20200224,7.924478024,46.5326218,5.1481266,125.875,1,45.666668,29.458334,158,62.625,62.625,NA,0,0,24,2,2020,8455,1,79806
8322,20200225,2.994519573,86.96262401,4.3830075,98.583336,1.0083333,42.75,57.083332,160.375,75.666664,61.708332,NA,0,0,25,2,2020,8456,1,79806
8323,20200226,3.728058721,83.88888384,3.9639254,102,0.7608333,37,48.625,150.91667,57,49.875,NA,0,0,26,2,2020,8457,1,79806
8324,20200227,23.21832058,35.33116113,3.2194657,92.958336,0.95666665,26.5,64.916664,127,67.958336,28.75,NA,0,0,27,2,2020,8458,1,79806
8325,20200228,4.781827266,51.29183776,3.6313944,65.666664,1.1577778,33.944443,56.166668,87.94444,54.5,29.555555,NA,0,0,28,2,2020,8459,1,79806
8326,20200229,6.121786747,39.06514314,3.5562785,77.833336,0.705,19.083334,80.875,78.208336,32.875,19.625,NA,0,0,29,2,2020,8460,1,79806
8327,20200301,2.455721821,56.20629176,1.9223328,47.541668,0.48791665,9.791667,75.583336,92.583336,19.5,12.375,NA,0,0,1,3,2020,8461,1,79806
8706,20200101,0.21172959,42.01665937,-6.7099047,101.75,1.11125,54.916668,11.541667,102.125,48.458332,56.583332,NA,0,0,1,1,2020,8401,1,97735
8707,20200102,0.187196559,40.57465133,-1.8957126,132.91667,1.8495833,70.666664,11.875,155.41667,87.041664,72.291664,NA,0,0,2,1,2020,8402,1,97735
8708,20200103,0.183878772,40.91256281,-1.178136,161.33333,2.0516667,77.625,11.333333,176.41667,109.916664,66.583336,NA,0,0,3,1,2020,8403,1,97735
8709,20200104,0.686002698,53.09005531,0.21715388,175.29167,2.145,83.541664,11.833333,204.54167,138.58333,74.791664,NA,0,0,4,1,2020,8404,1,97735
8710,20200105,125.5170492,10.19114091,0.15865892,140.45833,1.4454167,59.166668,40.5,155.33333,104.166664,41,NA,0,0,5,1,2020,8405,1,97735
8711,20200106,2.768171071,43.09019444,-1.397263,164.25,1.5270834,64.291664,23.375,143.66667,118.625,24.791666,NA,0,0,6,1,2020,8406,1,97735
8712,20200107,29.72873622,44.65817817,-2.3119128,125.708336,1.6520834,63.708332,33.791668,144.125,123.458336,29.375,NA,0,0,7,1,2020,8407,1,97735
8713,20200108,0.696307399,106.6964647,-3.5016985,119.916664,1.0620834,37.541668,49.583332,104.75,83.166664,29.375,NA,0,0,8,1,2020,8408,1,97735
8714,20200109,0.731445681,41.90159584,-4.8700027,155.16667,1.1758333,44.666668,33.458332,130.79167,97.541664,33.333332,NA,0,0,9,1,2020,8409,1,97735
8715,20200110,0.613130557,50.50306261,-4.5843763,202.70833,1.605,54.541668,20.75,210.25,145.16667,46.541668,NA,0,0,10,1,2020,8410,1,97735
8716,20200111,830.3821725,53.9092577,-5.206443,184.375,1.7429167,69.166664,17.666666,199.33333,139.41667,43.166668,NA,0,0,11,1,2020,8411,1,97735
8717,20200112,0.331336685,47.63788556,-6.781815,247.125,2.0362499,69.791664,21.458334,238.04167,174,71.625,NA,0,0,12,1,2020,8412,1,97735
8718,20200113,0.117836986,41.23866109,-5.6885734,174.20833,2.0104167,75.916664,24.083334,239.54167,181.25,67.958336,NA,0,0,13,1,2020,8413,1,97735
8719,20200114,0.522519825,29.47330218,-9.634325,82.75,1.0895833,57.958332,23.916666,118.75,85.666664,36.458332,NA,0,0,14,1,2020,8414,1,97735
8720,20200115,1.039763003,35.5090243,-8.784275,106.833336,0.9458333,60.583332,19.25,89.125,59.083332,32.583332,NA,0,0,15,1,2020,8415,1,97735
8721,20200116,0.581151518,33.00819077,-6.445693,194.29167,1.8004167,82.125,12.708333,171.79167,122.333336,48.666668,NA,0,0,16,1,2020,8416,1,97735
8722,20200117,0.185683874,52.62008597,-3.2101996,201.29167,2.3,87.958336,27.666666,228,168.45833,69.166664,NA,0,0,17,1,2020,8417,1,97735
8723,20200118,0.118301124,32.4053272,-4.544635,122.125,1.6341667,64.75,35,164.75,118.333336,54.75,NA,0,0,18,1,2020,8418,1,97735
8724,20200119,6.191707819,29.90468281,-1.9637716,69.625,0.87916666,32.541668,73.875,106.458336,49.791668,46.791668,NA,0,0,19,1,2020,8419,1,97735
8725,20200120,0.28246039,31.39423186,-3.817468,59.708332,0.80083334,37.041668,44.166668,75.583336,29.583334,34,NA,0,0,20,1,2020,8420,1,97735
8726,20200121,1.627834646,54.76316522,-3.7026935,66.541664,0.94083333,45.166668,34,66.041664,33.833332,31.458334,NA,0,0,21,1,2020,8421,1,97735
